"Business_Failure","Revenue","Net_Profit","Debt_Ratio","Market_Share","Age_of_Business","Location_Type","Customer_Satisfaction","Innovation_Index","Rent_Cost","Regulation_Compliance","Number_of_Employees","Social_Media_Followers","Number_of_Branches","CEO_Tenure","Local_Unemployment_Rate","Global_Economic_Growth","Industry_Average_Profit_Margin","Company_ID","Median_Work_Experience"
1,6949984.018,1026566.595,0.22,0.220214953,16,"Suburban",4.534933555,31.66309019,66815.20434,1,348,249994,20,15,4.780044484,3.465812759,6.531761691,651,21.04
0,9919619.025,1575519.733,0.06,0.298631032,13,"Urban",3.245911775,24.95410293,34573.95073,1,446,296614,39,12,15.12667389,-1.645360488,1.208058712,652,17.17
1,1413178.16,-13610.97475,0.7,0.086965849,19,"Suburban",1.743734563,28.5680638,7979.990601,1,412,51508,3,9,17.81644139,0.254405702,6.258079363,653,24.24
0,1074625.411,-78880.28282,0.57,0.16192781,18,"Urban",1.897476703,89.75081287,58423.8103,1,224,353185,5,5,12.01002482,1.796699733,10.58297327,654,20.27
0,7193919.137,997241.4388,0.37,0.160463741,20,"Rural",2.975396783,63.98566404,72249.76257,1,153,417019,1,4,5.690129201,2.545293388,16.60833458,655,13.17
1,5839318.391,851272.9248,0.5,0.122287933,6,"Rural",4.846408102,73.33772564,10329.7947,1,212,146406,15,12,6.875721835,-3.261078249,27.65903912,656,17.12
0,2716813.323,245803.4596,0.37,0.051579406,23,"Rural",4.078568656,91.8830405,63742.99832,1,92,138704,26,16,17.82920314,0.651523047,16.66947915,657,15.87
1,767987.6143,-46458.37982,0,0.293259512,12,"Urban",2.953238571,91.275376,29350.24072,1,409,297660,3,9,6.666885971,4.121999005,21.4625027,658,6.33
1,796679.2704,36734.91011,0.36,0.256141839,17,"Urban",2.350876578,74.15563881,76660.1779,0,331,72539,40,3,15.17761918,4.683597815,11.37263565,659,21.49
1,8922396.116,1373158.463,0.3,0.150001575,22,"Suburban",3.197073973,20.58461846,54421.96921,0,467,542630,41,3,19.81313903,1.561450426,22.79729301,660,12.49
0,1865279.825,230320.809,0.05,0.181370381,13,"Suburban",3.993443334,84.49395875,13774.64199,1,348,705714,47,18,19.99651767,4.836608042,18.99359364,661,15.64
1,3268353.136,402923.7205,0.82,0.068951055,0,"Suburban",4.135714354,21.17382738,53125.42533,1,129,865856,42,17,11.13611522,0.70735249,14.33402638,662,22.88
1,2268026.682,347505.8424,0.5,0.163592334,6,"Suburban",2.298435192,74.5469826,40177.94947,1,443,821781,34,10,16.70456014,-0.573949702,6.619295052,663,0
1,3488365.4,328709.1894,0.62,0.20879607,7,"Suburban",3.884637073,68.87470359,18855.24086,1,197,886656,5,2,19.81474749,0.515874589,9.802686332,664,3.06
1,699492.0226,-73028.46636,0.27,0.155034941,17,"Urban",3.63115512,76.12999616,84310.05668,0,458,881581,31,11,8.118784907,-3.842876057,19.00743653,665,23.65
0,5245098.874,520288.5823,0.33,0.297095266,8,"Urban",4.836449168,53.73588239,2091.816401,1,42,239747,13,3,5.795782116,-0.982840803,13.35563341,666,12.75
1,766562.5789,-20718.15892,0.2,0.183791155,0,"Rural",4.724361162,64.23389204,31900.69941,0,366,871610,43,2,3.170433761,-0.41594947,26.79221015,667,16.29
1,7916080.74,873220.2033,0.24,0.11192114,21,"Rural",4.157517302,95.37868796,2246.908779,0,418,294538,1,9,3.677093123,3.486277987,7.810367875,668,0
1,2305866.427,250775.464,0.24,0.231873456,16,"Rural",3.893578755,11.00777082,10504.6877,0,228,715244,22,19,17.21757091,2.586485927,3.119106915,669,17.62
0,5340251.512,233209.4997,0.93,0.051968291,18,"Rural",2.096166359,31.5758802,30412.5257,1,194,397000,15,2,12.18573872,1.014265852,18.09110872,670,22.31
0,8819667.638,869968.7645,0.63,0.115970228,5,"Urban",4.383861024,61.5243443,6372.847354,1,18,417111,26,19,17.60047433,-1.527227651,26.69547437,671,7.54
0,6441819.396,305937.3287,0.63,0.104740726,2,"Urban",2.710022815,96.44135888,60066.4227,1,333,517451,18,2,15.99964669,-3.129654143,11.57743185,672,6.87
1,5387210.04,756534.3243,0.41,0.130110321,23,"Urban",2.08896217,10.46187032,9599.427891,1,243,715761,48,15,13.80114797,-1.522349791,19.78362871,673,6.77
1,3310278.839,435895.0115,1,0.234752168,4,"Suburban",2.536643032,3.232372931,70469.64977,1,389,462503,9,3,12.57693165,1.79804071,7.710966043,674,21.27
0,3377595.047,70953.58294,0.05,0.145767737,1,"Suburban",4.34374196,6.519210249,6211.56915,1,276,141603,1,5,1.918439179,-2.369622009,17.19568573,675,7.2
1,6662310.313,1229250.073,0.21,0.238410321,19,"Rural",1.594532862,6.18816296,6871.580585,1,450,468983,43,11,17.57322872,-0.731133043,23.81697093,676,1.95
1,9908736.247,1096273.591,0.41,0.173370182,24,"Suburban",2.824634964,90.87376992,31227.264,1,127,351871,9,7,8.938999172,-1.132297651,26.14391636,677,14.28
0,6598941.145,458017.5939,0.91,0.103278761,3,"Urban",2.969430378,72.40453289,89760.58097,1,75,90481,23,6,11.63595028,2.655900638,4.048454766,678,4.54
1,5637510.097,278008.5876,0.94,0.243183644,9,"Rural",1.14651879,68.03353025,64497.93162,1,62,352271,43,14,1.417116536,3.837870623,11.33486097,679,2.9
0,7224296.984,773270.6961,0.22,0.072248611,9,"Rural",1.782984118,52.73470921,77242.9979,1,478,252741,45,1,18.78539654,1.993709568,19.54968882,680,25
0,4676710.273,743963.9143,0.74,0.068090511,23,"Suburban",4.306969714,78.41330908,15013.65884,1,480,710832,2,17,18.15206876,-1.583977391,2.006963175,681,8.61
1,564149.5646,-63523.35734,0.71,0.151846374,20,"Rural",4.323069554,16.40915128,83578.41789,1,288,856898,14,17,11.32228257,-0.66822951,21.0278408,682,3.42
0,5606374.152,136907.0651,0.14,0.078993925,10,"Suburban",2.169660336,39.80217779,1806.478571,1,186,94276,38,14,11.96892103,-3.566498459,16.3129826,683,12.65
0,9613483.765,570332.8644,0.48,0.003717023,15,"Suburban",4.499588938,49.51042083,22092.67772,1,178,644055,40,10,14.39532704,-3.319025522,9.368422097,684,21.28
1,1685504.078,21110.87413,0.36,0.194840961,16,"Rural",4.087131756,11.93054027,61993.13979,1,166,335114,18,8,6.029203032,-3.357074325,24.62497907,685,2.5
1,6889261.834,527160.4398,1,0.153817053,15,"Suburban",2.671629935,42.53185722,38149.39445,1,183,571775,16,8,5.216396832,-3.694136424,9.411470657,686,1.18
1,2010885.694,-28857.58368,0.14,0.134209827,6,"Suburban",3.993625378,32.33367615,98435.14578,1,28,708387,29,14,13.80643599,-3.204187715,29.75103634,687,0
0,5361048.951,389847.9306,0.7,0.290123586,15,"Suburban",4.845338525,4.522632434,4003.585435,1,330,795836,44,7,2.984026477,-2.973117974,24.67473548,688,19.44
1,970638.6787,7206.246153,0.27,0.171788556,2,"Suburban",2.835878872,14.53680487,99861.21863,1,470,506499,11,6,9.62717809,-3.881540562,21.53143454,689,2.73
1,4537038.567,831695.3299,0.75,0.259166042,15,"Rural",1.953708716,76.63964549,62739.15545,1,247,803564,6,4,10.36244806,1.402607219,2.779079181,690,1.47
0,7541472.178,762716.7133,0.3,0.042695621,7,"Urban",4.767266,2.785753041,56311.99247,1,337,91391,3,1,8.245402561,4.904015346,27.22500079,691,25
1,3500507.874,623048.2962,0.7,0.171192732,11,"Urban",3.414977154,93.49107661,6891.731814,0,22,899421,14,15,4.520095338,3.791867447,23.91160387,692,10.15
0,6668960.069,461183.2646,0.69,0.260525908,2,"Suburban",1.42106065,9.556038612,28059.55879,1,427,59586,2,15,7.751009022,-4.543972762,7.641727299,693,21.1
1,7970848.536,789365.8639,0.83,0.175348621,16,"Suburban",3.290731263,80.12457133,92541.60614,0,467,589940,32,1,7.413587818,-0.769411908,12.37519726,694,9.12
1,9298898.351,604198.1748,0.82,0.215686239,20,"Suburban",3.002323558,89.96303755,36070.35432,1,465,991448,31,20,10.48604782,3.593105792,8.790314997,695,13.9
0,2368178.418,158755.1567,0,0.112241027,17,"Urban",4.422355576,94.1724229,66503.66685,1,472,422970,11,3,13.81893599,-3.65325182,29.54806499,696,12.73
0,3994682.366,748263.9795,0.59,0.028642406,10,"Suburban",3.122780759,86.88022533,99950.13869,1,420,39344,22,5,19.39646735,3.476451467,25.7716969,697,14.32
0,1469188.611,134200.8576,0.01,0.137912188,3,"Rural",2.020929737,29.4674539,27043.90167,1,96,399258,3,5,3.739101943,0.927006378,27.97653378,698,17.03
0,9992769.527,996463.5122,0.51,0.118949338,15,"Rural",3.702576255,33.975626,58032.00702,1,122,50797,50,4,17.58732509,4.312985526,23.87445285,699,19.93
0,9355470.95,1317472.703,0.4,0.260250995,16,"Rural",3.17030181,43.22802416,69947.34148,1,250,912563,31,17,6.399382007,3.760391143,14.23409899,700,18.65
0,5386201.374,337856.877,0.55,0.073954595,8,"Urban",1.932178513,14.79037225,17298.09741,1,494,789225,33,20,12.23608263,1.770343221,6.957593245,701,21.91
1,8444733.003,1443387.993,0.58,0.290053534,5,"Suburban",3.294511432,3.204973052,15718.58381,1,379,712211,24,14,11.38800201,1.578226599,7.03432455,702,18.37
1,5186989.549,582395.2561,0.89,0.287483298,23,"Suburban",4.286142312,87.04303981,46174.48325,1,308,81198,1,8,11.58201995,-2.868357976,5.398802603,703,8.35
1,6203610.034,705731.8626,0.25,0.075041861,19,"Suburban",1.114283671,55.8587429,39195.43965,0,420,530647,44,2,14.74381362,-3.832470328,16.85283696,704,14.79
1,903118.8674,87059.22277,0.71,0.105067535,24,"Urban",3.523404155,61.26357128,71707.32825,1,412,644134,15,8,8.252077809,-0.8460657,27.67902916,705,4.68
0,7695524.292,1038456.499,0.48,0.268771167,1,"Urban",2.398340783,92.77185901,7881.368373,1,334,507199,37,1,7.062899302,-3.134199605,29.76214403,706,14.06
1,1365625.052,-133932.4858,0.27,0.290020044,8,"Urban",2.170685783,66.84689763,97244.49575,1,442,107872,27,4,17.20385689,-3.975832823,9.331694201,707,2.42
0,8334692.306,1095526.691,0.11,0.133588292,20,"Urban",2.570351001,69.39449693,2413.421187,1,420,118028,38,19,5.181805765,-1.976732667,21.22212167,708,14.27
1,7848399.192,480639.99,0.96,0.096978117,5,"Rural",2.368090657,78.9098962,60530.36561,0,326,922546,48,5,4.424674709,3.604899428,18.31584245,709,4.81
1,7044483.276,1015741.276,0.83,0.15830211,2,"Urban",4.328956427,12.51849654,56700.62699,1,137,47519,27,5,1.296541296,-4.82851846,15.17914739,710,2.73
1,423082.9841,12250.98223,0.97,0.206642993,19,"Urban",2.099191243,36.65605317,14336.85736,1,277,364336,44,20,5.000977859,-2.073623183,20.30729067,711,6.98
1,2896141.932,361802.3519,1,0.08276888,5,"Urban",3.932612092,96.85258484,15940.68229,1,320,318349,12,19,10.85209723,-0.759478148,11.76952755,712,8.7
0,2658038.306,279621.9618,0.08,0.221205479,6,"Suburban",1.376239281,92.37007773,79475.07129,1,332,197079,3,12,11.23166859,0.105697496,28.39005848,713,17.84
0,3662656.608,377553.1334,0.22,0.01644555,0,"Suburban",4.80558549,88.52345433,88868.68338,1,61,682843,30,20,5.833989333,-3.184224916,21.45801716,714,20.72
1,893125.2529,15384.03097,0.52,0.015739053,22,"Suburban",3.489266549,45.75676252,29018.67962,0,250,23504,32,1,2.373209231,4.642201998,22.87183167,715,11.5
0,9453177.271,1543436.48,0.37,0.116500024,0,"Rural",3.826874308,85.86210241,44358.43243,1,478,859188,23,7,15.14817513,0.788730436,8.030240755,716,11.5
1,5471190.001,452661.6394,0.33,0.106688484,4,"Rural",2.192157328,5.791192313,36144.50906,0,95,136874,2,17,15.40153162,0.221105471,5.888878101,717,13.96
1,3142222.646,297167.8987,0.24,0.095374331,5,"Urban",2.648386275,15.703225,8182.154286,0,296,467199,7,2,19.95889153,-4.911774111,12.435883,718,18.91
1,3967959.77,228904.3194,0.5,0.147814909,12,"Suburban",1.895113545,41.98280215,67647.22036,1,184,101065,34,11,18.10056184,-0.142846206,23.23350207,719,18.93
0,4550092.519,296464.6954,0.65,0.096899341,1,"Rural",4.730144343,48.8558146,82694.10055,1,260,580720,32,7,18.59517923,3.376706295,28.22508138,720,22.73
0,6060947.234,831907.5143,0.13,0.058485118,14,"Suburban",2.952417788,27.0872082,31183.05638,1,287,170591,39,17,16.16587269,-2.803554569,13.39256495,721,10.37
1,5237341.008,129376.2112,0.39,0.093531395,14,"Rural",3.521792463,36.29119041,99027.40357,1,155,746036,32,3,12.69455421,-1.487924316,23.45054698,722,3.53
1,9243499.088,1449704.132,0.61,0.292496378,12,"Rural",3.937088122,17.114834,8509.304171,1,186,627570,43,6,3.442373194,-4.794285353,14.64182096,723,25
1,5009261.942,410182.2128,0.55,0.123922912,24,"Urban",2.484424364,49.42426914,66517.28067,0,409,373639,43,11,12.82395265,4.769275142,9.561619237,724,12.48
0,9989966.756,320691.3628,0.17,0.13396912,13,"Urban",3.880406618,79.59048599,45374.57344,1,69,889151,14,18,2.063161348,-4.333482029,22.43868937,725,10.41
0,8518509.296,1047170.623,0.84,0.173386952,21,"Rural",3.703969959,66.47467897,45213.58821,1,326,481394,3,18,17.82068311,3.982211239,24.14786189,726,7.49
1,2123137.124,96263.27753,0,0.29501889,6,"Urban",3.822637335,11.67143249,46306.91599,1,261,108369,46,10,10.15460537,-1.870122858,6.882383028,727,18.01
1,9306465.297,734830.1777,0.3,0.073238782,13,"Rural",2.956919601,49.27057874,26609.49561,1,115,860376,32,5,14.25198381,0.87556402,9.849915559,728,2.05
1,1138208.654,108937.0114,0.92,0.204703351,23,"Rural",2.531749529,70.0669919,71840.71991,0,347,432558,43,15,1.99262961,1.7931554,15.34852846,729,11.2
1,8202669.901,362374.1528,0.55,0.215079423,9,"Suburban",1.888328753,53.45963436,72436.07608,1,8,911515,36,20,11.15072004,-3.591708326,6.409133063,730,3.21
0,3822263.992,485736.7109,0.3,0.182590001,16,"Urban",4.298505411,39.77588406,28957.3139,1,265,34242,17,4,6.724004559,-0.562406222,27.93619466,731,13.77
0,8843812.173,417317.7172,0.8,0.027484924,13,"Urban",3.433400186,62.56952771,83695.33962,1,271,109799,48,1,6.414397049,-1.745338998,18.14868346,732,21.39
1,8672273.615,636520.2576,0.7,0.20338481,7,"Urban",2.777408784,96.89522786,32367.64942,0,484,620614,3,15,8.403462379,-4.433975344,4.514895044,733,17.99
0,8023160.175,1187492.062,0.94,0.020164319,3,"Suburban",4.775983627,10.39588307,72784.21927,1,249,269637,10,17,1.012149756,3.331936544,6.336866076,734,18.9
1,7964554.535,741665.5124,0.6,0.179246652,15,"Suburban",1.19135525,39.61159001,12978.97698,0,105,725399,47,19,9.866556753,-4.548322435,28.67630501,735,2.19
0,3056911.654,73813.81123,0.58,0.222134772,23,"Suburban",4.400687781,41.25397945,17701.46264,1,263,724542,40,14,10.24476699,1.532579595,22.40688899,736,19.86
0,778822.1807,10287.7226,0.55,0.064079997,12,"Urban",4.990330372,58.11976374,32263.76881,1,224,102381,18,19,17.3994874,-1.859226236,22.29774745,737,17.25
1,4105224.285,268882.8509,0.13,0.25264498,21,"Urban",4.547768444,16.06528559,59793.503,1,328,422209,3,18,9.52198655,-3.078706728,3.102459226,738,25
1,1789847.94,295664.866,0.3,0.010075788,24,"Urban",4.241746342,18.48765996,64905.63706,1,495,533776,39,2,7.907569583,1.670860513,26.96366629,739,19.42
1,7045003.003,575693.7249,0.47,0.253300046,19,"Suburban",2.497223974,29.25077721,40239.26102,1,371,511415,10,6,19.90019398,0.745377145,13.86832551,740,5.66
0,3450490.538,514826.0564,0.61,0.138638386,17,"Suburban",1.925256729,95.63113428,8706.076158,1,271,500608,9,13,11.85305317,-1.847437426,20.13180236,741,15.81
0,9732305.117,1627854.439,0.55,0.066058794,13,"Rural",3.939402082,73.67674954,37989.83056,1,165,63069,46,17,9.979650964,0.129607483,28.83098735,742,12.64
0,6358982.472,704991.5595,0.29,0.040999665,17,"Suburban",2.218301465,66.50763687,69187.98408,1,83,561048,46,6,10.42278086,-2.537628988,3.90035903,743,8.2
0,8198235.58,1446065.98,0.07,0.286038843,4,"Rural",1.704158729,81.87881105,67428.55065,1,295,89344,11,5,16.37444465,3.63696459,14.98601733,744,15.67
0,1314603.474,36176.02844,0.48,0.022727011,8,"Urban",4.146103548,13.63007042,16859.44491,1,134,942330,33,7,7.47285101,-1.861812197,2.438769363,745,2.17
1,8655674.751,1530033.702,0.24,0.060528933,2,"Suburban",2.250174609,86.07394915,1770.613057,1,211,603932,36,1,8.394048791,-2.548469704,15.48681728,746,3.17
0,9181875.843,467560.6644,0.84,0.104998882,7,"Urban",4.657766918,59.88843867,75545.18011,1,313,757013,26,13,15.36159383,2.518337111,8.315522904,747,9.75
0,4842581.727,614784.9622,0.13,0.18645022,19,"Urban",4.362530579,34.19757174,11530.44847,1,92,194168,27,19,2.386691053,-4.82407512,27.42090035,748,14.65
0,6151299.713,600715.5281,0.69,0.163895524,21,"Urban",4.390561318,81.76967032,9152.565252,1,337,393427,38,1,17.438214,-2.319882679,12.55628233,749,16.23
0,7503903.349,644280.1773,0.83,0.038567404,9,"Urban",4.086278904,80.4538889,1267.420467,1,490,639758,22,13,9.173851233,-1.246047793,19.38230094,750,14.22
1,1780650.916,186788.5323,0.17,0.087628667,21,"Suburban",4.523525695,84.72514959,43827.53127,0,403,541933,26,11,12.04456653,3.822379618,25.94833068,751,5.76
1,4966114.273,679995.5808,0.57,0.07238678,18,"Urban",4.222987569,12.43627211,50823.12619,1,127,957772,22,7,15.39204703,4.504418025,29.52706389,752,15.83
1,3952381.04,21090.96061,0.03,0.064849313,20,"Rural",3.410045454,96.96676325,64128.74057,1,191,657839,5,20,6.054986526,2.164779669,15.61076174,753,3.81
1,1543444.269,-70060.71468,0.48,0.123932157,2,"Suburban",2.183290874,96.00298923,30310.32023,0,159,226945,35,3,17.91596996,-0.07468219,14.21697338,754,12.74
1,3685247.706,389130.4896,0.6,0.211505404,10,"Urban",4.552836773,36.3894949,71332.04692,0,331,504800,2,1,19.60527447,1.406215491,3.196449714,755,5.49
0,823895.1751,39322.70162,0.53,0.066018427,10,"Suburban",4.362414491,7.523507803,17763.85388,1,335,873878,35,8,10.39121287,-0.859989483,1.369429357,756,21.81
1,299201.5818,-4422.011286,0.58,0.110636985,16,"Rural",2.891517289,17.53851128,83367.01526,0,10,696580,9,17,18.80180994,-2.011741682,18.65526068,757,12.36
1,1318827.535,119756.0131,0.8,0.117884311,15,"Urban",1.156314744,99.29025172,57612.98456,1,107,280053,49,13,1.021443828,4.506880681,2.898466212,758,15.83
1,9659406.916,1702343.021,0.23,0.292960502,6,"Rural",3.55417491,56.73828137,58805.09251,1,87,970417,18,14,17.99051876,-3.84609771,12.03098917,759,0.02
0,5556298.684,737308.68,0,0.286445241,3,"Urban",1.202387415,36.30555808,21767.76596,1,67,467321,43,5,6.909861075,-1.536064319,1.104586647,760,9.09
1,9684660.024,819919.1651,0.87,0.240241137,22,"Rural",4.705119847,29.53206669,8336.766181,1,62,290211,12,6,6.91841307,3.9908896,18.84159747,761,24.27
1,4319885.759,123209.1043,0.67,0.073256017,18,"Urban",4.846525027,26.4421818,47007.7555,1,387,927352,3,6,5.333688431,2.231414306,13.33703965,762,21.21
1,3040490.3,450267.8529,0.78,0.021343157,11,"Suburban",1.757960584,66.75112374,61945.58324,0,146,23524,18,8,7.023264122,-4.708985487,4.683602324,763,23.3
1,5050234.914,566995.5939,0.74,0.095754337,14,"Urban",3.705557512,42.51939532,10409.59941,0,153,941518,38,13,5.05620709,-4.769003266,9.594660598,764,0.6
1,4484102.587,157533.5983,0.78,0.08077157,10,"Suburban",1.369076018,96.57565924,95102.91298,1,107,751063,7,18,18.21151302,0.165124626,17.52016027,765,12.12
0,1025754.357,49456.72151,0.42,0.152271814,4,"Urban",3.918067714,68.70046003,98061.02166,1,148,894943,33,4,18.08145082,-0.157469438,20.04468767,766,12.31
1,6391263.829,1146698.337,0.73,0.233540645,4,"Urban",2.389150665,79.41241451,55000.21284,1,186,733938,6,17,2.942014983,-0.570084613,14.40774051,767,3.44
1,2217885.904,108730.3577,1,0.257638559,14,"Rural",3.724200447,29.98141331,95056.84637,1,349,412807,18,5,3.714310148,-1.976562382,24.31481437,768,16.63
1,6230668.796,680606.7321,0.47,0.253614362,17,"Rural",2.491506037,8.839454502,18765.07852,1,342,180626,45,3,17.37835414,4.866387198,4.260771939,769,14.78
0,6440013.931,707844.0949,0.32,0.108542993,10,"Rural",1.582270039,49.2944609,3516.647833,1,178,332313,22,4,8.579817647,-2.28012677,3.451825956,770,13.43
1,1523297.444,-65361.49682,0.41,0.206483069,11,"Urban",2.624439922,32.14357311,4901.543994,0,377,183097,39,5,4.216161869,-0.099597936,2.283083802,771,5.2
0,693231.2589,28807.67315,0.12,0.094537425,1,"Urban",1.450694107,21.00623334,59163.73546,1,335,875651,9,14,10.70271865,-0.951069032,16.53900734,772,22.93
1,7811132.174,704053.7302,0.32,0.019210757,19,"Urban",3.3075331,95.31157095,7102.54646,1,487,561437,35,15,8.916692948,-3.29750574,21.48071942,773,15.77
0,4674967.784,153361.345,0.32,0.210768014,14,"Suburban",1.163806129,44.95483322,95896.01508,1,266,290065,23,20,5.164069521,-2.973811809,4.785120583,774,23.17
1,665445.1069,2707.727133,0.67,0.003938438,19,"Suburban",3.109278718,18.29615061,15051.38787,1,149,882329,12,17,14.69429215,4.18302742,19.52942303,775,5.63
1,9902331.505,989239.8364,0.73,0.123345594,3,"Urban",4.545474588,20.66641462,31167.5578,0,247,685405,24,6,12.99449693,3.582797229,14.83148522,776,24.22
1,572475.5517,65796.04579,0.29,0.099484402,21,"Rural",4.35149308,28.7902645,82429.2624,1,254,934988,50,10,2.893570658,-3.009556942,29.6329905,777,14.4
0,6986282.114,1133125.539,0.5,0.208319884,17,"Rural",4.531126799,99.93231055,22655.29199,1,500,421726,40,16,18.58234757,3.756626239,21.80673467,778,13.61
0,9760068.163,730214.3469,0.16,0.230107396,5,"Rural",4.688195209,27.53313855,25053.87739,1,29,77834,9,17,11.61092935,-2.908138699,20.06672672,779,8.68
0,2388256.768,224393.9629,0.13,0.091924296,22,"Urban",1.418111552,33.55137865,64588.58662,1,352,457082,13,14,5.753885254,1.265463217,17.54304231,780,8.99
0,1458380.511,133537.7131,0.21,0.243676477,18,"Rural",1.514988812,66.27348467,28332.52276,1,266,226062,40,20,4.919544486,-4.187194767,29.92361926,781,17.65
0,1191522.992,97610.07775,0.65,0.088881111,10,"Urban",3.228027225,30.10217626,22527.31577,1,13,509722,42,12,3.583011646,3.803696263,29.43331595,782,8.89
1,3069124.078,213128.0737,0.23,0.134451582,23,"Suburban",4.575890674,22.36462085,26163.59372,1,47,400485,17,9,9.068110721,-4.484997005,16.60533864,783,2.36
0,989439.0182,89687.93033,0.22,0.21837854,1,"Rural",4.897397826,16.70508148,49574.10243,1,151,957733,7,15,3.575279249,0.549428893,14.20031707,784,14.6
1,6894129.198,915813.2397,0.36,0.208183149,7,"Suburban",1.185047669,31.95558384,96643.8874,1,50,359689,17,12,8.900511839,2.797115252,14.40133276,785,3.26
1,669504.3593,6861.635863,0.69,0.296223173,10,"Rural",2.423096337,11.48565327,83391.55621,1,215,528218,50,14,3.826638136,-3.831652636,13.42192932,786,17.84
0,5167529.307,185851.1777,0,0.068323146,4,"Urban",1.851577019,2.846012055,29176.41619,1,479,973910,24,18,13.47934291,-0.955197325,16.4105509,787,19.16
0,9931464.339,1425835.341,0.72,0.199033056,17,"Urban",4.023863396,80.65952804,36973.94764,1,132,873472,2,20,15.91959841,-4.580498485,8.933943767,788,21.59
1,8080994.975,1131403.569,0.79,0.183294891,22,"Urban",3.560775474,14.6515993,46986.7128,0,372,196439,35,6,11.4409322,1.827525773,27.87687471,789,13.95
1,6154179.364,405311.1145,0.74,0.274614438,17,"Urban",1.479552126,77.82170813,97914.03505,1,113,158929,28,4,13.92108062,-1.92550405,15.21667236,790,4.44
1,3092818.752,335968.2012,0.83,0.04775228,13,"Rural",2.934088269,79.95670542,18066.65637,1,252,63967,19,12,18.829196,0.593952446,25.41822654,791,23.58
0,6206683.048,650269.7638,0.09,0.225787651,21,"Suburban",3.741762089,54.25403311,36390.82725,1,451,953254,33,13,13.12905906,4.327322704,14.78380657,792,9.7
0,5358178.661,738247.5066,0.25,0.170912316,9,"Urban",4.116021576,31.65851387,73213.1833,1,341,689226,21,19,7.919005765,-1.94141892,21.83041794,793,21.71
1,4259230.988,167578.8262,0.89,0.083125095,2,"Rural",1.080210839,15.35824064,96430.42969,1,53,999082,10,13,9.540123015,-4.513725284,10.76957697,794,1.07
1,1279328.257,172202.3094,0.47,0.142856039,8,"Suburban",4.561878296,73.94370557,16411.84606,0,130,818951,46,12,17.3499793,1.756277677,19.11939887,795,14.51
1,8963761.214,785605.0311,0.48,0.100799203,2,"Urban",3.277125532,60.53731161,23510.61547,1,324,803200,45,20,3.48368606,2.868411345,15.45277192,796,1.77
0,4566675.759,357644.2533,0.77,0.174214707,10,"Suburban",4.24763646,65.88989219,23343.77276,1,193,409562,9,3,7.189003427,4.578685599,11.64631344,797,15.84
0,1917907.477,-63047.12065,0.6,0.266811183,11,"Urban",4.23175212,1.858239895,3072.27092,1,79,25096,38,3,11.96832131,-3.42199123,26.56513157,798,8.24
1,3737272.956,86799.92674,0.89,0.17122219,11,"Suburban",1.759410641,92.82418456,60807.44687,0,57,313556,6,14,13.85140182,-1.078600749,4.2686388,799,25
0,4114364.021,482457.8793,1,0.189885003,2,"Suburban",1.440688481,7.562728557,67399.60434,1,97,658525,42,18,15.50648243,3.4414046,15.1207713,800,24.14
0,8315482.402,613603.5714,0.6,0.156105606,20,"Urban",3.885149076,37.31378263,60650.06312,1,198,272711,35,19,7.045929124,3.068713933,6.636703125,801,12.77
1,7427673.883,1211647.237,0.38,0.016298486,6,"Rural",1.625707675,40.86845332,8060.975952,0,135,968250,18,10,3.771323546,1.247957073,25.97059765,802,2.87
1,7634914,361475.6933,0.82,0.070624709,13,"Suburban",4.399749966,1.134196925,7853.782449,1,147,241552,19,17,19.14194498,-2.306314548,8.350610997,803,17.61
1,93313.82413,-155874.4841,0.13,0.148108517,23,"Urban",3.904757935,50.21184163,21828.26889,1,172,676467,5,15,2.451452126,-2.159647093,19.36947986,804,7.57
1,4141586.887,371924.2585,0.1,0.09376035,10,"Suburban",4.367301457,75.52809046,29739.15705,1,63,723539,25,19,2.82030176,-3.759970054,5.801341937,805,4.75
1,4831908.495,203848.1817,0.83,0.055347316,6,"Suburban",2.196050718,82.50359666,78867.82194,1,65,290946,11,9,10.4039083,4.218536738,12.74249641,806,19.98
1,225397.5704,6863.720338,0.15,0.15173572,24,"Rural",2.266392242,88.06030234,16779.63631,1,295,618757,10,4,16.56614953,-3.270684854,27.08135867,807,3.09
0,2601078.955,110100.0947,0.36,0.097520128,20,"Suburban",3.684886225,49.28416796,5365.129423,1,211,599957,17,15,15.71557802,0.728866012,5.815868888,808,13.91
0,7521203.361,786313.176,0.17,0.078174185,9,"Suburban",1.12578382,63.43298286,40004.76326,1,109,316196,36,19,18.81628606,0.84351417,20.23267894,809,10.16
1,1318175.426,26360.52767,0.9,0.13973164,10,"Urban",3.905986985,8.872451616,42222.82484,0,282,975669,26,16,3.690448937,-1.303945588,6.930800746,810,20.82
1,5313570.777,550797.0963,0.37,0.040851993,14,"Urban",4.343132283,49.3157842,45639.82648,0,172,558557,31,8,8.138817884,-1.47481539,13.05672252,811,25
1,2187861.536,268131.369,0.63,0.278395974,18,"Rural",2.660654346,16.32675973,82863.45086,1,12,16929,32,17,6.360700446,1.685884186,16.67788965,812,6.55
1,61331.0215,-89389.71766,0.11,0.260442927,15,"Suburban",4.05951532,37.59466864,10702.53607,1,406,977739,21,1,17.35653235,-1.117022221,17.74188613,813,11.69
